================================================================================
SUPERVISED LEARNING PIPELINE WITH STOCKFISH
================================================================================
Base directory: runs/run_04
Initial model: ../attempt_17/m0.pt
Stockfish: /usr/games/stockfish
Foundation data: ../attempt_02/training_data_augmented.csv
Foundation ratio: 0.3
Iterations: 50
Games/iteration: 1000
Training epochs: 3  policy_weight: 0.1
Move selection (self-play & eval): 2-ply value search
SF labeling budget: 0.1s/position (depth<=20 ceiling), multi-PV: 5
Eval games: 100
Starting SF level: 2 (auto-advances when >60%)

✓ Copied initial model to runs/run_04/models/model_M0.pth

================================================================================
ITERATION 1/50  (Stockfish level 2)
================================================================================

[Level 2] Establishing baseline: best model vs Stockfish L2 ...
================================================================================
EVALUATING MODEL VS STOCKFISH
================================================================================
Model: runs/run_04/models/model_best.pth
Stockfish level: 2  time: 0.1s/move  games: 100  move selection: 2-ply value search  model temperature: 0.1  workers: 20

  (running 100 games across 20 worker process(es) on cuda)
  [eval] 10/100 games done
  [eval] 20/100 games done
  [eval] 30/100 games done
  [eval] 40/100 games done
  [eval] 50/100 games done
  [eval] 60/100 games done
  [eval] 70/100 games done
  [eval] 80/100 games done
  [eval] 90/100 games done
  [eval] 100/100 games done

================================================================================
RESULTS
================================================================================
Total games: 100
Wins:   24 (24.0%)
Draws:  28 (28.0%)
Losses: 48 (48.0%)
Score:  0.380 (38.0%)
Estimated ELO difference vs SF L2: -85
  Baseline: 0.380 (38.0%)  [eval took 72s]

[Step 1/4] Generating training data...
Generating training data with Stockfish labeling...
  Games: 1000  Move selection: 2-ply value search  Temperature: 0.8  Max plies/game: 160
  SF budget: 0.1s/position (depth<=20 ceiling)  multi-PV: 5  Workers: 20  Hash: 128MB/worker
  Model: runs/run_04/models/model_M0.pth
  Output: runs/run_04/data/iter1_raw.csv
  Self-play PGN: runs/run_04/games/iter1.pgn

Step 1: playing games (2-ply value search)...
  (playing 1000 games across 20 worker process(es) on cuda)
  [play] 100/1000 games done | 12788 positions
  [play] 200/1000 games done | 25809 positions
  [play] 300/1000 games done | 38421 positions
  [play] 400/1000 games done | 52191 positions
  [play] 500/1000 games done | 65444 positions
  [play] 600/1000 games done | 78208 positions
  [play] 700/1000 games done | 92129 positions
  [play] 800/1000 games done | 105421 positions
  [play] 900/1000 games done | 118749 positions
  [play] 1000/1000 games done | 132414 positions
  Collected 132414 positions (128649 unique) from 1000 games in 632.3s
  Average plies per game: 132.4
  Saved 1000 self-play games to runs/run_04/games/iter1.pgn

Step 2: labeling positions with Stockfish...
  [label] 1/80 batches | 1609/128649 positions | 142s elapsed | ~11 pos/s | ETA ~11192s
  [label] 2/80 batches | 3218/128649 positions | 142s elapsed | ~23 pos/s | ETA ~5552s
  [label] 3/80 batches | 4827/128649 positions | 143s elapsed | ~34 pos/s | ETA ~3664s
  [label] 4/80 batches | 6436/128649 positions | 143s elapsed | ~45 pos/s | ETA ~2724s
  [label] 5/80 batches | 8045/128649 positions | 144s elapsed | ~56 pos/s | ETA ~2161s
  [label] 6/80 batches | 9654/128649 positions | 144s elapsed | ~67 pos/s | ETA ~1779s
  [label] 7/80 batches | 11263/128649 positions | 145s elapsed | ~78 pos/s | ETA ~1513s
  [label] 8/80 batches | 12872/128649 positions | 145s elapsed | ~89 pos/s | ETA ~1306s
  [label] 9/80 batches | 14481/128649 positions | 146s elapsed | ~100 pos/s | ETA ~1147s
  [label] 10/80 batches | 16090/128649 positions | 146s elapsed | ~110 pos/s | ETA ~1019s
  [label] 11/80 batches | 17699/128649 positions | 146s elapsed | ~121 pos/s | ETA ~916s
  [label] 12/80 batches | 19308/128649 positions | 147s elapsed | ~131 pos/s | ETA ~832s
  [label] 13/80 batches | 20917/128649 positions | 147s elapsed | ~142 pos/s | ETA ~757s
  [label] 14/80 batches | 22526/128649 positions | 147s elapsed | ~153 pos/s | ETA ~695s
  [label] 15/80 batches | 24135/128649 positions | 147s elapsed | ~164 pos/s | ETA ~639s
  [label] 16/80 batches | 25744/128649 positions | 148s elapsed | ~175 pos/s | ETA ~590s
  [label] 17/80 batches | 27353/128649 positions | 148s elapsed | ~185 pos/s | ETA ~546s
  [label] 18/80 batches | 28962/128649 positions | 149s elapsed | ~194 pos/s | ETA ~514s
  [label] 19/80 batches | 30571/128649 positions | 150s elapsed | ~203 pos/s | ETA ~482s
  [label] 20/80 batches | 32180/128649 positions | 151s elapsed | ~213 pos/s | ETA ~452s
  [label] 21/80 batches | 33789/128649 positions | 281s elapsed | ~120 pos/s | ETA ~789s
  [label] 22/80 batches | 35398/128649 positions | 283s elapsed | ~125 pos/s | ETA ~744s
  [label] 23/80 batches | 37007/128649 positions | 284s elapsed | ~130 pos/s | ETA ~702s
  [label] 24/80 batches | 38616/128649 positions | 284s elapsed | ~136 pos/s | ETA ~663s
  [label] 25/80 batches | 40225/128649 positions | 287s elapsed | ~140 pos/s | ETA ~632s
  [label] 26/80 batches | 41834/128649 positions | 288s elapsed | ~145 pos/s | ETA ~598s
  [label] 27/80 batches | 43443/128649 positions | 288s elapsed | ~151 pos/s | ETA ~566s
  [label] 28/80 batches | 45052/128649 positions | 289s elapsed | ~156 pos/s | ETA ~536s
  [label] 29/80 batches | 46661/128649 positions | 289s elapsed | ~161 pos/s | ETA ~509s
  [label] 30/80 batches | 48270/128649 positions | 289s elapsed | ~167 pos/s | ETA ~482s
  [label] 31/80 batches | 49879/128649 positions | 291s elapsed | ~171 pos/s | ETA ~460s
  [label] 32/80 batches | 51488/128649 positions | 292s elapsed | ~177 pos/s | ETA ~437s
  [label] 33/80 batches | 53097/128649 positions | 293s elapsed | ~181 pos/s | ETA ~417s
  [label] 34/80 batches | 54706/128649 positions | 293s elapsed | ~187 pos/s | ETA ~396s
